Model,Sample,Attack,Epsilon,MSE_Clean,MSE_Adv,ASR,Degradation
Defensive-Distillation,26,FGSM,0.5,0.03155304722605838,0.05025121164938982,0.37209380250950586,1.5925945690560555
Defensive-Distillation,26,FGSM,1.0,0.03155304722605838,0.07549465512921075,0.5820492567049329,2.3926264423317813
Defensive-Distillation,26,FGSM,2.0,0.03155304722605838,0.14704476633012248,0.7854187672669676,4.660239794801314
Defensive-Distillation,26,FGSM,3.0,0.03155304722605838,0.25548635775011674,0.8764981132302984,8.097042289440777
Defensive-Distillation,26,BIM,0.1,0.03155304722605838,0.07606051197077063,0.5851586268813976,2.4105599508612703
Defensive-Distillation,26,BIM,0.5,0.03155304722605838,0.14950058410236963,0.7889436525247779,4.7380711926581585
Defensive-Distillation,26,BIM,1.0,0.03155304722605838,0.14950058410236963,0.7889436525247779,4.7380711926581585
Defensive-Distillation,26,BIM,2.0,0.03155304722605838,0.14950058410236963,0.7889436525247779,4.7380711926581585
Defensive-Distillation,26,BIM,3.0,0.03155304722605838,0.14950058410236963,0.7889436525247779,4.7380711926581585
Defensive-Distillation,26,PGD,0.1,0.03155304722605838,0.07598347263575592,0.5847380208941607,2.4081183694044057
Defensive-Distillation,26,PGD,0.5,0.03155304722605838,0.1382902067009115,0.7718345501189391,4.382784512384694
Defensive-Distillation,26,PGD,1.0,0.03155304722605838,0.1658497716670937,0.8097492272139266,5.2562204366152345
Defensive-Distillation,26,PGD,2.0,0.03155304722605838,0.32494850052426777,0.9028983141170028,10.29848236831801
Defensive-Distillation,26,PGD,3.0,0.03155304722605838,0.612684308462496,0.9485003177162489,19.417595520108907
Defensive-Distillation,26,Channel-Aware,0.1,0.03155304722605838,0.1524445578049642,0.7930195234228894,4.831373550478079
Defensive-Distillation,26,Channel-Aware,0.5,0.03155304722605838,0.15236383943502663,0.7929098705896439,4.828815370618009
Defensive-Distillation,26,Channel-Aware,1.0,0.03155304722605838,0.1521406763434546,0.7926061065035099,4.821742738615996
Defensive-Distillation,26,Channel-Aware,2.0,0.03155304722605838,0.15247970023624652,0.7930672268034943,4.832487307606845
Defensive-Distillation,26,Channel-Aware,3.0,0.03155304722605838,0.15254763070538332,0.793159375336369,4.834640204873792
Defensive-Distillation,26,Pilot-Contamination,0.1,0.03155304722605838,0.03176765439564851,0.006755524563359918,1.0068014720750298
Defensive-Distillation,26,Pilot-Contamination,0.5,0.03155304722605838,0.03687981548983968,0.14443587076103492,1.168819455871195
Defensive-Distillation,26,Pilot-Contamination,1.0,0.03155304722605838,0.04667075767211008,0.3239225416536547,1.479120458247424
Defensive-Distillation,26,Pilot-Contamination,2.0,0.03155304722605838,0.10306078510177864,0.6938404147135316,3.26627042907808
Defensive-Distillation,26,Pilot-Contamination,3.0,0.03155304722605838,0.13471244441557573,0.7657748149182114,4.269395708453863
Defensive-Distillation,26,Undermining,0.1,0.03155304722605838,0.09119328190724663,0.6539981173377308,2.8901576844195827
Defensive-Distillation,26,Undermining,0.5,0.03155304722605838,0.33309340071094723,0.9052726737944604,10.556615921262239
Defensive-Distillation,26,Undermining,1.0,0.03155304722605838,0.5046514669143698,0.9374755662180362,15.993747396213404
Defensive-Distillation,26,Undermining,2.0,0.03155304722605838,0.968484960991187,0.9674201990769524,30.693864654420906
Defensive-Distillation,26,Undermining,3.0,0.03155304722605838,1.3926945745072032,0.9773438858715858,44.13819573524529
Defensive-Distillation,27,FGSM,0.1,0.043867169452937976,0.048577644283942026,0.09696795512501125,1.1073804143223234
Defensive-Distillation,27,FGSM,0.5,0.043867169452937976,0.07045363478286565,0.37736115974521034,1.6060674910527435
Defensive-Distillation,27,FGSM,1.0,0.043867169452937976,0.10414498654252548,0.5787875066359943,2.374098621846467
Defensive-Distillation,27,FGSM,2.0,0.043867169452937976,0.18943496525241588,0.7684315068525686,4.318376763644333
Defensive-Distillation,27,FGSM,3.0,0.043867169452937976,0.2940744591988901,0.850829719886454,6.703748221420624
Defensive-Distillation,27,BIM,0.1,0.043867169452937976,0.10522623621540111,0.5831156655347757,2.398746888109364
Defensive-Distillation,27,BIM,0.5,0.043867169452937976,0.19338038030907162,0.7731560493219274,4.408316805499291
Defensive-Distillation,27,BIM,1.0,0.043867169452937976,0.19338038030907162,0.7731560493219274,4.408316805499291
Defensive-Distillation,27,BIM,2.0,0.043867169452937976,0.19338038030907162,0.7731560493219274,4.408316805499291
Defensive-Distillation,27,BIM,3.0,0.043867169452937976,0.19338038030907162,0.7731560493219274,4.408316805499291
Defensive-Distillation,27,PGD,0.1,0.043867169452937976,0.1050600644984239,0.5824562866740286,2.394958822477377
Defensive-Distillation,27,PGD,0.5,0.043867169452937976,0.1794196884203809,0.7555052634460212,4.0900675985686235
Defensive-Distillation,27,PGD,1.0,0.043867169452937976,0.21010121963332515,0.7912093536177646,4.789486585377433
Defensive-Distillation,27,PGD,2.0,0.043867169452937976,0.33229546119767484,0.8679874552158193,7.575037672630586
Defensive-Distillation,27,PGD,3.0,0.043867169452937976,0.5181862073140612,0.9153447760018223,11.812620093256461
Defensive-Distillation,27,Channel-Aware,0.1,0.043867169452937976,0.19587398495281616,0.7760439219965577,4.465161244628644
Defensive-Distillation,27,Channel-Aware,0.5,0.043867169452937976,0.195884955017988,0.776056464117371,4.465411319235888
Defensive-Distillation,27,Channel-Aware,1.0,0.043867169452937976,0.19589731473075825,0.7760705933451455,4.465693072376662
Defensive-Distillation,27,Channel-Aware,2.0,0.043867169452937976,0.19627597834845148,0.7765026070838889,4.474325122778261
Defensive-Distillation,27,Channel-Aware,3.0,0.043867169452937976,0.19594833446861257,0.776128898610441,4.4668561229789825
Defensive-Distillation,27,Pilot-Contamination,0.1,0.043867169452937976,0.04445148331259634,0.013144980012236908,1.0133200720936697
Defensive-Distillation,27,Pilot-Contamination,0.5,0.043867169452937976,0.051060491072966285,0.14087842613477677,1.1639796164132614
Defensive-Distillation,27,Pilot-Contamination,1.0,0.043867169452937976,0.06483215072482157,0.32337321895842897,1.477919627214048
Defensive-Distillation,27,Pilot-Contamination,2.0,0.043867169452937976,0.11483058803028089,0.617983586033974,2.617688568975817
Defensive-Distillation,27,Pilot-Contamination,3.0,0.043867169452937976,0.15302988445983795,0.7133424650500162,3.4884832180479077
Defensive-Distillation,27,Undermining,0.1,0.043867169452937976,0.1282151139545982,0.6578627269444098,2.922803443977648
Defensive-Distillation,27,Undermining,0.5,0.043867169452937976,0.2733077648361765,0.8394953415274081,6.230348760691965
Defensive-Distillation,27,Undermining,1.0,0.043867169452937976,0.43842289414252866,0.8999432510504868,9.994328323665423
Defensive-Distillation,27,Undermining,2.0,0.043867169452937976,0.9499376227424637,0.9538210000291453,21.654864779036757
Defensive-Distillation,27,Undermining,3.0,0.043867169452937976,1.0950751674408032,0.9599414078985502,24.963433499296848
Defensive-Distillation,28,FGSM,0.1,0.020007268970462854,0.02255648574915448,0.1130148023517884,1.1274145303117125
Defensive-Distillation,28,FGSM,0.5,0.020007268970462854,0.03533895946773246,0.433846687287688,1.7663060120751162
Defensive-Distillation,28,FGSM,1.0,0.020007268970462854,0.05723344865219723,0.6504269890838604,2.860632739865304
Defensive-Distillation,28,FGSM,2.0,0.020007268970462854,0.12085397703071185,0.8344508847617109,6.0405034394814745
Defensive-Distillation,28,FGSM,3.0,0.020007268970462854,0.21285183307635233,0.9060037741686443,10.638725024919188
Defensive-Distillation,28,BIM,0.1,0.020007268970462854,0.05840715690453892,0.657451757099513,2.9192968311050658
Defensive-Distillation,28,BIM,0.5,0.020007268970462854,0.12596247329474095,0.8411648449959566,6.295835452639836
Defensive-Distillation,28,BIM,1.0,0.020007268970462854,0.12596247329474095,0.8411648449959566,6.295835452639836
Defensive-Distillation,28,BIM,2.0,0.020007268970462854,0.12596247329474095,0.8411648449959566,6.295835452639836
Defensive-Distillation,28,BIM,3.0,0.020007268970462854,0.12596247329474095,0.8411648449959566,6.295835452639836
Defensive-Distillation,28,PGD,0.1,0.020007268970462854,0.05804641108357015,0.6553228942671729,2.901266093301653
Defensive-Distillation,28,PGD,0.5,0.020007268970462854,0.11613045626463654,0.8277172964440047,5.804413207823734
Defensive-Distillation,28,PGD,1.0,0.020007268970462854,0.17080071579666586,0.8828619137973578,8.536933054122605
Defensive-Distillation,28,PGD,2.0,0.020007268970462854,0.33910978331626185,0.9410006140937445,16.949328957235327
Defensive-Distillation,28,PGD,3.0,0.020007268970462854,0.46078017245236746,0.9565795792297659,23.03063817118802
Defensive-Distillation,28,Channel-Aware,0.1,0.020007268970462854,0.1273318499042832,0.8428730204932815,6.364279407262723
Defensive-Distillation,28,Channel-Aware,0.5,0.020007268970462854,0.12739318502285263,0.8429486713369022,6.367345048988237
Defensive-Distillation,28,Channel-Aware,1.0,0.020007268970462854,0.12695404312834016,0.8424054210684953,6.345395931636899
Defensive-Distillation,28,Channel-Aware,2.0,0.020007268970462854,0.1272348179176345,0.8427531921064675,6.359429570596261
Defensive-Distillation,28,Channel-Aware,3.0,0.020007268970462854,0.12731623871745443,0.8428537539907707,6.363499131511354
Defensive-Distillation,28,Pilot-Contamination,0.1,0.020007268970462854,0.020082797678825395,0.0037608658699069307,1.003775063376918
Defensive-Distillation,28,Pilot-Contamination,0.5,0.020007268970462854,0.026593707522553856,0.2476690603032732,1.3292022795222425
Defensive-Distillation,28,Pilot-Contamination,1.0,0.020007268970462854,0.03920592880015141,0.4896876675859905,1.959584232012472
Defensive-Distillation,28,Pilot-Contamination,2.0,0.020007268970462854,0.06840409782931996,0.7075135904813122,3.418962274676586
Defensive-Distillation,28,Pilot-Contamination,3.0,0.020007268970462854,0.0925456831190186,0.7838119694385695,4.625602987376523
Defensive-Distillation,28,Undermining,0.1,0.020007268970462854,0.08444073674467156,0.7630614115677363,4.22050290168704
Defensive-Distillation,28,Undermining,0.5,0.020007268970462854,0.2748377155604641,0.9272033355041431,13.736893124504535
Defensive-Distillation,28,Undermining,1.0,0.020007268970462854,0.5691250370292648,0.9648455652647133,28.44591322631169
Defensive-Distillation,28,Undermining,2.0,0.020007268970462854,0.9400966285099718,0.9787178590330934,46.987753795775724
Defensive-Distillation,28,Undermining,3.0,0.020007268970462854,1.4536522657293658,0.9862365508986262,72.65620649552034
Defensive-Distillation,29,FGSM,0.1,0.008252680433893012,0.01032833906800713,0.20096732111977614,1.2515132690210051
Defensive-Distillation,29,FGSM,0.5,0.008252680433893012,0.021735288139836387,0.620309591444177,2.633724680598503
Defensive-Distillation,29,FGSM,1.0,0.008252680433893012,0.04257541487056032,0.8061632409459032,5.158980189721989
Defensive-Distillation,29,FGSM,2.0,0.008252680433893012,0.10256963702830862,0.9195407074355219,12.428645195937117
Defensive-Distillation,29,FGSM,3.0,0.008252680433893012,0.1797581615717121,0.9540900932578756,21.78179114187696
Defensive-Distillation,29,BIM,0.1,0.008252680433893012,0.04458522946206522,0.8149010214040796,5.402514954893651
Defensive-Distillation,29,BIM,0.5,0.008252680433893012,0.10967348128077102,0.9247522706718351,13.289437554173546
Defensive-Distillation,29,BIM,1.0,0.008252680433893012,0.10967348128077102,0.9247522706718351,13.289437554173546
Defensive-Distillation,29,BIM,2.0,0.008252680433893012,0.10967348128077102,0.9247522706718351,13.289437554173546
Defensive-Distillation,29,BIM,3.0,0.008252680433893012,0.10967348128077102,0.9247522706718351,13.289437554173546
Defensive-Distillation,29,PGD,0.1,0.008252680433893012,0.04436450871524877,0.8139801234616978,5.375769614566408
Defensive-Distillation,29,PGD,0.5,0.008252680433893012,0.10915445495189155,0.9243944698589692,13.226545705514548
Defensive-Distillation,29,PGD,1.0,0.008252680433893012,0.13753752152500281,0.9399968798158634,16.6657999939206
Defensive-Distillation,29,PGD,2.0,0.008252680433893012,0.25305497165412605,0.9673877957032485,30.663367336368943
Defensive-Distillation,29,PGD,3.0,0.008252680433893012,0.373354602339625,0.9778958652654136,45.24040465765418
Defensive-Distillation,29,Channel-Aware,0.1,0.008252680433893012,0.10915602823687662,0.9243955595747393,13.226736344785953
Defensive-Distillation,29,Channel-Aware,0.5,0.008252680433893012,0.1089088917188664,0.9242239976585549,13.196790132765525
Defensive-Distillation,29,Channel-Aware,1.0,0.008252680433893012,0.10903350033282562,0.9243105980391196,13.211889301448641
Defensive-Distillation,29,Channel-Aware,2.0,0.008252680433893012,0.10935090490626917,0.9245302959224082,13.250350087127437
Defensive-Distillation,29,Channel-Aware,3.0,0.008252680433893012,0.1085758687940246,0.9239915781880698,13.15643682846525
Defensive-Distillation,29,Pilot-Contamination,0.1,0.008252680433893012,0.00823819339194842,-0.0017585217116596588,0.9982445652584467
Defensive-Distillation,29,Pilot-Contamination,0.5,0.008252680433893012,0.012663774805096414,0.34832381648386546,1.5345044445302203
Defensive-Distillation,29,Pilot-Contamination,1.0,0.008252680433893012,0.02735755722182567,0.6983400101486735,3.314990498053294
Defensive-Distillation,29,Pilot-Contamination,2.0,0.008252680433893012,0.04418078632914868,0.8132065741788704,5.353507467428666
Defensive-Distillation,29,Pilot-Contamination,3.0,0.008252680433893012,0.049843497204500695,0.8344281421499489,6.0396737282832325
Defensive-Distillation,29,Undermining,0.1,0.008252680433893012,0.06248162007563073,0.8679182706225675,7.57106985737923
Defensive-Distillation,29,Undermining,0.5,0.008252680433893012,0.23988536100524172,0.9655973986936507,29.067569370559198
Defensive-Distillation,29,Undermining,1.0,0.008252680433893012,0.41633518828057303,0.9801777974425466,50.44848054102787
Defensive-Distillation,29,Undermining,2.0,0.008252680433893012,0.6913174402468029,0.9880623864617869,83.76883677788184
Defensive-Distillation,29,Undermining,3.0,0.008252680433893012,1.0140329784259248,0.9918615265879188,122.87316666975047
Defensive-Distillation,30,FGSM,0.1,0.017199874274177167,0.01958960268117295,0.1219896312288399,1.138938713673249
Defensive-Distillation,30,FGSM,0.5,0.017199874274177167,0.031763028720429534,0.4584938852788163,1.8467012150267046
Defensive-Distillation,30,FGSM,1.0,0.017199874274177167,0.052836399721623586,0.6744692226420184,3.0719061592763444
Defensive-Distillation,30,FGSM,2.0,0.017199874274177167,0.11509429987650419,0.8505584178136313,6.691577975619257
Defensive-Distillation,30,FGSM,3.0,0.017199874274177167,0.2068230551048476,0.9168377323047578,12.024684123148447
Defensive-Distillation,30,BIM,0.1,0.017199874274177167,0.054370431308706925,0.6836538931148268,3.161094694182465
Defensive-Distillation,30,BIM,0.5,0.017199874274177167,0.12080652023702303,0.8576246195947791,7.023686238125269
Defensive-Distillation,30,BIM,1.0,0.017199874274177167,0.12080652023702303,0.8576246195947791,7.023686238125269
Defensive-Distillation,30,BIM,2.0,0.017199874274177167,0.12080652023702303,0.8576246195947791,7.023686238125269
Defensive-Distillation,30,BIM,3.0,0.017199874274177167,0.12080652023702303,0.8576246195947791,7.023686238125269
Defensive-Distillation,30,PGD,0.1,0.017199874274177167,0.054236747364040286,0.6828741561743998,3.1533223150048255
Defensive-Distillation,30,PGD,0.5,0.017199874274177167,0.1111680222542387,0.8452803789668808,6.463304352238175
Defensive-Distillation,30,PGD,1.0,0.017199874274177167,0.15554709683812284,0.8894233667885362,9.04350196743308
Defensive-Distillation,30,PGD,2.0,0.017199874274177167,0.26963323667888045,0.9362101108675213,15.676465559035579
Defensive-Distillation,30,PGD,3.0,0.017199874274177167,0.5437135369003604,0.9683659259759627,31.61148321395921
Defensive-Distillation,30,Channel-Aware,0.1,0.017199874274177167,0.12142007826966944,0.8583440686310801,7.059358477518761
Defensive-Distillation,30,Channel-Aware,0.5,0.017199874274177167,0.12155313576134259,0.8584991315407329,7.067094434744502
Defensive-Distillation,30,Channel-Aware,1.0,0.017199874274177167,0.12191254698018102,0.8589162912249442,7.087990588583139
